 21 6206.276808 5.498E-27 1.317E-02.09500.127 1388.18420.69-.003111       4 0 0 13       1 0 0 01                    R  0e     566663342910 9 711     3.0    1.0
 21 6206.317956 1.216E-28 7.168E-03.06120.068 2814.44200.71-.009046       3 2 2 13       0 2 2 01                    R 61f     565553342910 9 711   125.0  123.0
 21 6206.331677 6.225E-25 6.558E-03.07620.103  738.47170.68-.005266       3 1 1 13       0 1 1 01                    R 13e     666663342910 9 711    29.0   27.0
 21 6206.521714 1.335E-30 3.085E-03.06620.075 3512.75070.74-.007054       6 1 1 03       2 0 0 02                    R 46e     466563342910 9 711    95.0   93.0
 21 6206.554249 2.323E-29 1.779E-02.06380.070 3324.76140.72-.008770       4 1 1 13       1 1 1 01                    R 56f     565553342910 9 711   115.0  113.0
 21 6206.573454 8.717E-30 1.384E-02.06500.072 3456.05220.73-.008202       3 0 0 22       0 0 0 11                    P 53e     465553342910 9 711   105.0  107.0
 21 6206.640463 3.347E-30 1.746E-02.05980.067 3749.40420.70-.009254       4 1 1 13       1 1 1 01                    R 65e     465553342910 9 711   133.0  131.0
 21 6206.875378 9.860E-29 7.240E-03.06080.068 2862.86350.71-.009099       3 2 2 13       0 2 2 01                    R 62e     565553342910 9 711   127.0  125.0
 21 6206.880831 2.702E-29 1.777E-05.06830.087 1748.57800.74-.006224       4 3 3 02       0 2 2 01                    P 32e     466663342910 9 711    63.0   65.0
 21 6206.889998 2.290E-30 5.400E-07.07420.101 1391.60780.69-.006415       3 2 2 13       1 0 0 02                    P 16e     566663342910 9 711    31.0   33.0
 21 6206.993339 3.046E-30 3.192E-04.06590.074 2888.89970.74-.007223       5 2 2 03       1 1 1 02                    R 49e     466563342910 9 711   101.0   99.0
 21 6207.054652 2.086E-30 1.747E-02.05930.066 3852.95850.69-.009355       4 1 1 13       1 1 1 01                    R 67e     465553342910 9 711   137.0  135.0
 21 6207.055932 1.906E-28 2.679E-07.06750.083  519.53500.74-.006433       4 1 1 02       0 0 0 01                    R 36e     536663342910 9 711    75.0   73.0
 21 6207.060681 7.842E-29 7.202E-03.06040.068 2912.08930.71-.009151       3 2 2 13       0 2 2 01                    R 63f     465553342910 9 711   129.0  127.0
 21 6207.109778 2.762E-27 2.093E-02.06530.072 2360.38860.73-.008536       4 0 0 14       1 0 0 02                    R 52e     565553342910 9 711   107.0  105.0
 21 6207.210127 6.349E-25 6.605E-03.07550.102  749.53740.69-.005392       3 1 1 13       0 1 1 01                    R 14f     666663342910 9 711    31.0   29.0
 21 6207.242955 1.968E-30 3.521E-04.06530.072 3010.78350.73-.007385       5 2 2 03       1 1 1 02                    R 52f     465553342910 9 711   107.0  105.0
